Timestamp,Human readable date,a4cf12c65fb8_flowrate,a4cf12c65fb8_litros,a4cf12c65fb8_mililitros,a4cf12c65fb8_segundos,context_a4cf12c65fb8_flowrate,context_a4cf12c65fb8_litros,context_a4cf12c65fb8_mililitros,context_a4cf12c65fb8_segundos,created_at_a4cf12c65fb8_flowrate,created_at_a4cf12c65fb8_litros,created_at_a4cf12c65fb8_mililitros,created_at_a4cf12c65fb8_segundos
1641514885032,2022-01-06 18:21:25,0.0,0.0,0.0,1049277.0,{},{},{},{},1641514885032,1641514885032,1641514885032,1641514885032
1641514822955,2022-01-06 18:20:22,0.0,0.0,0.0,1049217.0,{},{},{},{},1641514822955,1641514822955,1641514822955,1641514822955
1641514763068,2022-01-06 18:19:23,0.0,0.0,0.0,1049158.0,{},{},{},{},1641514763068,1641514763068,1641514763068,1641514763068
1641514703148,2022-01-06 18:18:23,0.0,0.0,0.0,1049097.0,{},{},{},{},1641514703148,1641514703148,1641514703148,1641514703148
1641514642974,2022-01-06 18:17:22,0.0,0.0,0.0,1049038.0,{},{},{},{},1641514642974,1641514642974,1641514642974,1641514642974
1641514583144,2022-01-06 18:16:23,0.0,0.0,0.0,1048977.0,{},{},{},{},1641514583144,1641514583144,1641514583144,1641514583144
1641514523022,2022-01-06 18:15:23,0.0,0.0,0.0,1048917.0,{},{},{},{},1641514523022,1641514523022,1641514523022,1641514523022
1641514463034,2022-01-06 18:14:23,0.0,0.0,0.0,1048857.0,{},{},{},{},1641514463034,1641514463034,1641514463034,1641514463034
1641514403385,2022-01-06 18:13:23,0.0,0.0,0.0,1048797.0,{},{},{},{},1641514403385,1641514403385,1641514403385,1641514403385
1641514342995,2022-01-06 18:12:22,0.0,0.0,0.0,1048738.0,{},{},{},{},1641514342995,1641514342995,1641514342995,1641514342995
1641514283164,2022-01-06 18:11:23,0.0,0.0,0.0,1048677.0,{},{},{},{},1641514283164,1641514283164,1641514283164,1641514283164
1641514225361,2022-01-06 18:10:25,0.0,0.0,0.0,1048617.0,{},{},{},{},1641514225361,1641514225361,1641514225361,1641514225361
1641514163069,2022-01-06 18:09:23,0.0,0.0,0.0,1048557.0,{},{},{},{},1641514163069,1641514163069,1641514163069,1641514163069
1641514102958,2022-01-06 18:08:22,0.0,0.0,0.0,1048498.0,{},{},{},{},1641514102958,1641514102958,1641514102958,1641514102958
1641514043152,2022-01-06 18:07:23,0.0,0.0,0.0,1048437.0,{},{},{},{},1641514043152,1641514043152,1641514043152,1641514043152
1641513983016,2022-01-06 18:06:23,0.0,0.0,0.0,1048378.0,{},{},{},{},1641513983016,1641513983016,1641513983016,1641513983016
1641513925102,2022-01-06 18:05:25,0.0,0.0,0.0,1048317.0,{},{},{},{},1641513925102,1641513925102,1641513925102,1641513925102
1641513863345,2022-01-06 18:04:23,0.0,0.0,0.0,1048257.0,{},{},{},{},1641513863345,1641513863345,1641513863345,1641513863345
1641513803037,2022-01-06 18:03:23,0.0,0.0,0.0,1048197.0,{},{},{},{},1641513803037,1641513803037,1641513803037,1641513803037
1641513743432,2022-01-06 18:02:23,0.0,0.0,0.0,1048137.0,{},{},{},{},1641513743432,1641513743432,1641513743432,1641513743432
1641513683083,2022-01-06 18:01:23,0.0,0.0,0.0,1048077.0,{},{},{},{},1641513683083,1641513683083,1641513683083,1641513683083
1641513623077,2022-01-06 18:00:23,0.0,0.0,0.0,1048017.0,{},{},{},{},1641513623077,1641513623077,1641513623077,1641513623077
